BlockID,Process
blk_592780736816821680,"I2, I1, I1, I1, I5, I5, I5, I3, I3, I4, I4, I4, I3, I10"
blk_2689893945672917905,"I1, I1, I2, I1, I3, I4, I5, I5, I5, I4, I4, I3, I3"
blk_-2960811031133832131,"I1, I1, I2, I1, I3, I4, I5, I5, I5, I4, I3, I4, I3"
blk_-2453500250731840198,"I1, I1, I2, I1, I5, I4, I3, I5, I5, I4, I3, I3, I4"
blk_-1863058220221628162,"I1, I2, I1, I1, I5, I5, I3, I4, I3, I4, I4, I3, I5"
blk_7181700371760756836,"I1, I1, I2, I1, I5, I3, I4, I3, I4, I5, I5, I3, I4"
blk_6358503417200822468,"I1, I1, I1, I2, I3, I4, I5, I3, I4, I3, I4, I5, I5, I10"
blk_-6287225525726998502,"I1, I2, I1, I1, I4, I5, I4, I3, I3, I4, I5, I5, I3"
blk_4288765879057715146,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I4, I3, I4, I3"
blk_-4982875099900569861,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I3, I4, I4, I5"
blk_4876215137590820596,"I2, I1, I1, I1, I5, I5, I4, I4, I4, I3, I3, I3, I5"
blk_5711802967589285809,"I1, I1, I2, I1, I5, I4, I3, I5, I5, I4, I3, I4, I3"
blk_-811456876904219861,"I2, I1, I1, I1, I5, I4, I3, I4, I3, I5, I5, I4, I3"
blk_4043126842675312631,"I2, I1, I1, I1, I4, I3, I4, I3, I5, I5, I5, I3, I4, I10"
blk_-7237592803551238151,"I1, I2, I1, I1, I5, I5, I3, I4, I3, I4, I4, I3, I5"
blk_6232148988967766853,"I1, I2, I1, I16"
blk_-1183841750369178627,"I2, I1, I1, I1, I5, I3, I4, I5, I5, I4, I3, I4, I3"
blk_-8649383543878222812,"I1, I2, I1, I1, I5, I4, I5, I5, I3, I4, I3, I3, I4, W4, I10"
blk_6132825760305244453,"I2, I1, I1, I1, I5, I5, I4, I3, I4, I3, I5, I4, I3"
blk_-1043694535828559867,"I2, I1, I1, I1, I4, I3, I4, I3, I4, I5, I5, I5, I3"
blk_-4377158656036140380,"I2, I1, I1, I1, I4, I3, I4, I3, I5, I5, I3, I4, I5"
blk_729577690424729784,"I1, I2, I1, I16"
blk_-1795875939919910712,"I1, I2, I1, I1, I3, I4, I5, I5, I5, I3, I4, I3, I4"
blk_262064827988130176,"I1, I2, I1, I1, I4, I3, I3, I4, I5, I5, I5, I3, I4"
blk_-1794546949623629165,"I1, I2, I1, I1, I3, I4, I4, I3, I4, I3, I5, I5, I5, I11, I12, I1, I7, I5, I6, I17, I10"
blk_5105314033876471150,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I5, I3, I4"
blk_5315981663400040721,"I2, I1, I1, I1, I5, I3, I4, I5, I5, I3, I4, I3, I4"
blk_-4548054137742622716,"I2, I1, I1, I1, I4, I3, I5, I5, I4, I3, I4, I3, I5"
blk_2123156608754846595,"I1, I2, I1, I1, I5, I5, I5, I4, I4, I3, I3, I4, I3"
blk_-3130317338032789626,"I1, I2, I1, I1, I3, I4, I4, I5, I5, I5, I3, I3, I4"
blk_424732620171000725,"I1, I2, I1, I1, I3, I4, I5, I5, I5, I4, I3, I4, I3, I10"
blk_9154494052593036691,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_6079655837262685749,"I1, I1, I2, I1, I3, I4, I4, I3, I5, I5, I5, I4, I3"
blk_3473169961534549434,"I2, I1, I1, I1, I3, I4, I4, I5, I5, I5, I3, I3, I4, I10"
blk_1327456087901840502,"I1, I1, I2, I1, I3, I4, I5, I5, I4, I3, I5, I3, I4"
blk_-9176936021931927241,"I1, I2, I1, I1, I5, I4, I3, I4, I3, I5, I5, I3, I4"
blk_-1026420242879392696,"I2, I1, I1, I1, I4, I3, I3, I4, I3, I4, I5, I5, I5"
blk_4196843937031044428,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I5, I3, I4, I30, I30, I30, I17, I17, I17"
blk_6559196555583649564,"I1, I1, I2, I1, I5, I5, I5, I3, I3, I4, I4, I4, I3"
blk_835301586470625032,"I1, I1, I2, I1, I5, I4, I3, I5, I5, I4, I3, I3, I4"
blk_-4857586870516856306,"I1, I1, I2, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4, W4, I10"
blk_586689160354645102,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I4, I3, I3, I4, I10"
blk_2071626710576055127,"I1, I1, I2, I1, I5, I5, I4, I3, I4, I3, I3, I4, I5"
blk_-2350156373597326996,"I1, I1, I1, I2, I3, I4, I4, I3, I5, I5, I5, I4, I3, I30, I30, I30, I17, I17, I17"
blk_320428472982711446,"I1, I1, I2, I1, I5, I4, I4, I3, I4, I3, I3, I5, I5"
blk_-2689559239667362508,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I4, I3, I5"
blk_85819073422885931,"I2, I1, I1, I1, I5, I5, I3, I4, I4, I3, I5, I3, I4"
blk_9090029496198450637,"I2, I1, I1, I1, I3, I4, I5, I5, I3, I4, I5, I4, I3, I30, I30, I30, I17, I17, I17"
blk_-1115981843892615051,"I1, I1, I2, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4, W4, I10"
blk_-2007483749112028293,"I1, I1, I2, I1, I4, I3, I4, I5, I5, I5, I3, I3, I4"
blk_-8289305955644258062,"I1, I2, I1, I1, I5, I4, I3, I5, I5, I3, I4, I3, I4"
blk_7071042698833386582,"I2, I1, I1, I1, I3, I4, I3, I4, I5, I5, I5, I3, I4"
blk_-8255735608254696287,"I2, I1, I1, I1, I3, I4, I5, I5, I5, I3, I4, I3, I4"
blk_-3619890686212394784,"I1, I2, I1, I1, I4, I3, I5, I4, I3, I5, I5, I4, I3"
blk_-5586147288992049212,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I3, I4"
blk_4796835398385809583,"I1, I1, I2, I1, I5, I4, I5, I4, I3, I3, I5, I4, I3"
blk_-2767242124547266221,"I2, I1, I1, I1, I3, I4, I5, I5, I5, I4, I3, I3, I4"
blk_-2488256977449758186,"I1, I2, I1, I1, I3, I4, I5, I4, I3, I5, I5, I4, I3"
blk_-1598987004477740852,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I3, I4, I30, I30, I30, I17, I17, I17"
blk_4647110281091459984,"I1, I1, I2, I1, I3, I4, I5, I5, I5, I3, I4, I3, I4"
blk_-6663947077541585484,"I1, I2, I1, I1, I4, I5, I5, I5, I3, I4, I3, I3, I4"
blk_8656120951764729146,"I1, I2, I1, I1, I5, I5, I5, I3, I3, I3, I4, I4, I4"
blk_-1254249680504780325,"I1, I2, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_1577317399283820151,"I1, I2, I1, I1, I5, I3, I4, I5, I5, I4, I3, I3, I4"
blk_1748360605146679798,"I1, I2, I1, I1, I5, I3, I4, I5, I3, I4, I4, I3, I5, I30, I30, I30, I17, I17, I17"
blk_7417599322974056274,"I2, I1, I1, I1, I4, I3, I5, I5, I4, I3, I5, I4, I3"
blk_1108950941430132752,"I2, I1, I1, I1, I3, I4, I5, I5, I5, I4, I3, I4, I3"
blk_3357904484749566908,"I1, I1, I2, I1, I5, I5, I4, I3, I4, I3, I3, I4, I5"
blk_1160009878261291747,"I1, I2, I1, I1, I5, I3, I4, I3, I4, I3, I4, I5, I5"
blk_-2727614758587946493,"I1, I2, I1, I1, I5, I3, I4, I3, I4, I3, I4, I5, I5, I10"
blk_8653484168575603901,"I1, I2, I1, I1, I5, I4, I3, I4, I3, I5, I5, I3, I4"
blk_6584236988776624936,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_7984062752289663696,"I1, I1, I2, I1, I5, I5, I4, I3, I4, I3, I3, I4, I5"
blk_-4260982586945909785,"I1, I2, I1, I1, I4, I3, I5, I5, I3, I3, I4, I4, I5"
blk_-4185852402058019641,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I3, I4, I3, I4"
blk_-7978896073448305550,"I1, I1, I1, I2, I4, I5, I5, I5, I4, I3, I3, I4, I3, I30, I30, I30, I17, I17, I17"
blk_47557641080389535,"I1, I2, I1, I1, I5, I5, I4, I3, I4, I3, I4, I3, I5"
blk_-5981804400797349517,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I3, I4, I4, I3"
blk_8689664274245974371,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I3, I4, I3, I4, W4, I10"
blk_7681182263241812144,"I2, I1, I1, I1, I4, I3, I4, I5, I5, I5, I3, I3, I4"
blk_7193657248696388843,"I2, I1, I1, I1, I5, I5, I3, I4, I4, I3, I3, I4, I5"
blk_7174448592069339780,"I2, I1, I1, I1, I5, I3, I3, I4, I4, I5, I5, I3, I4"
blk_4364358791757763094,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I4, I3, I3, I4"
blk_-6950568305245995603,"I1, I1, I1, I2, I3, I4, I4, I3, I5, I5, I5, I4, I3, I30, I30, I30, I17, I17, I17"
blk_-2395063072971311030,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I3, I4"
blk_6693384363676944497,"I2, I1, I1, I1, I3, I4, I5, I5, I3, I4, I3, I4, I5"
blk_3389907151768527734,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I4, I3, I4, I3"
blk_-8140565671092887000,"I1, I1, I2, I1, I3, I4, I3, I4, I5, I5, I5, I3, I4"
blk_-6600298819614371579,"I1, I1, I2, I1, I4, I3, I3, I4, I5, I5, I5, I3, I4"
blk_1384013319750495554,"I1, I1, I1, I2, I5, I4, I5, I5, I3, I3, I4, I3, I4"
blk_7863522148385844606,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I3, I4, I5"
blk_5123690260707701055,"I2, I1, I1, I1, I5, I5, I3, I4, I4, I3, I3, I4, I5"
blk_7810874922426870852,"I1, I2, I1, I1, I3, I4, I5, I5, I5, I4, I3, I4, I3"
blk_305017983755355047,"I1, I2, I1, I1, I3, I4, I5, I5, I5, I3, I4, I3, I4, W4, I10"
blk_-4029171313771448132,"I1, I2, I1, I1, I5, I5, I5, I3, I4, I3, I4, I4, I3, W4, I10"
blk_-1817820928454947202,"I2, I1, I1, I1, I3, I4, I5, I5, I5, I4, I3, I3, I4, I30, I30, I30, I17, I17, I17"
blk_-1435384600125446958,"I2, I1, I1, I1, I4, I3, I4, I3, I5, I5, I5, I3, I4"
blk_8902650196621789803,"I2, I1, I1, I1, I3, I4, I5, I5, I5, I3, I4, I3, I4"
blk_2014176083203181607,"I2, I1, I1, I1, I3, I4, I3, I4, I3, I4, I5, I5, I5"
blk_-9000490947682158455,"I2, I1, I1, I1, I5, I4, I3, I4, I3, I5, I5, I3, I4"
blk_-8210573233416520825,"I1, I2, I1, I1, I5, I4, I3, I4, I3, I3, I4, I5, I5"
blk_163941419594530319,"I2, I1, I1, I1, I5, I4, I5, I5, I3, I4, I3, I3, I4, W4, I10"
blk_-8048457747988923299,"I2, I1, I1, I1, I4, I5, I3, I3, I4, I5, I5, I3, I4, W4, I10"
blk_-5379961035019106927,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I3, I4, I3, I4"
blk_7828464214466910734,"I1, I1, I2, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_-8711394793968246608,"I1, I2, I1, I1, I3, I4, I5, I5, I5, I3, I4, I4, I3, W4, I10"
blk_-4043461903926232454,"I1, I1, I2, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4, I30, I30, I30, I17, I17, I17"
blk_6353703560780077808,"I1, I2, I1, I1, I5, I5, I4, I3, I5, I4, I3, I4, I3"
blk_-5053034316632810554,"I1, I2, I1, I1, I3, I4, I5, I3, I4, I5, I5, I4, I3, I10"
blk_-1821712501411922020,"I1, I2, I1, I1, I5, I3, I4, I5, I5, I4, I3, I4, I3"
blk_-8245698315007295657,"I1, I1, I2, I1, I4, I3, I5, I5, I5, I4, I3, I4, I3"
blk_-262574850715100634,"I1, I1, I2, I1, I5, I5, I4, I3, I3, I4, I5, I4, I3"
blk_7600206207598720774,"I1, I1, I2, I1, I5, I5, I3, I4, I3, I4, I5, I3, I4"
blk_-175264766852222566,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I4, I3, I3, I4"
blk_7188675183047046636,"I1, I1, I1, I2, I5, I5, I3, I4, I3, I4, I3, I4, I5"
blk_5947272913350006985,"I1, I2, I1, I1, I5, I5, I3, I4, I3, I4, I5, I4, I3, W4, I10"
blk_-3091744273308970602,"I1, I2, I1, I1, I4, I3, I4, I4, I3, I5, I5, I5, I3, I10"
blk_-8921677550766014069,"I1, I1, I2, I1, I5, I5, I5, I4, I4, I3, I4, I3, I3"
blk_-9167651931709579799,"I1, I1, I1, I2, I4, I4, I3, I4, I3, I5, I3, I5, I5, I10"
blk_-1554916750603620083,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I4, I3, I4, I3"
blk_-7623946486035667939,"I1, I2, I1, I1, I5, I3, I4, I3, I4, I5, I3, I4, I5"
blk_-3870287778928844567,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I4, I3, I3, I4"
blk_-1337777883133324556,"I1, I2, I1, I1, I4, I3, I4, I3, I5, I5, I5, I3, I4"
blk_-5036750169338057207,"I1, I2, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4, I13"
blk_1807205904404406485,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I3, I4, W4, I10"
blk_2136698591279090054,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3, I30, I30, I30, I17, I17, I17"
blk_2229734750309964655,"I1, I2, I1, I1, I4, I3, I5, I5, I3, I4, I4, I3, I5, I30, I30, I30, I17, I17, I17"
blk_-7583238759362087012,"I1, I1, I2, I1, I5, I4, I3, I5, I5, I3, I4, I3, I4"
blk_8600196173413954374,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I3, I4"
blk_-6326761380188269349,"I1, I2, I1, I1, I3, I4, I5, I4, I3, I3, I4, I5, I5"
blk_2382975253596542110,"I2, I1, I1, I1, I5, I3, I4, I5, I5, I4, I3, I3, I4, W4, I10"
blk_5858124319998157597,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I5, I4, I3"
blk_-4256863418421918006,"I1, I2, I1, I1, I4, I3, I5, I3, I4, I5, I5, I3, I4"
blk_-4461898330914990641,"I1, I1, I2, I1, I5, I5, I3, I4, I3, I4, I5, I4, I3"
blk_1237419982788854994,"I2, I1, I1, I1, I5, I5, I3, I4, I4, I3, I3, I4, I5, I30, I30, I30, I17, I17, I17"
blk_5585852709131807814,"I1, I1, I1, I2, I4, I3, I5, I5, I5, I4, I4, I3, I3"
blk_-5990894229975181922,"I1, I2, I1, I1, I5, I4, I3, I5, I5, I4, I3, I4, I3"
blk_-7356923112551062488,"I1, I1, I2, I1, I3, I4, I5, I4, I3, I5, I5, I4, I3, I10"
blk_2764911482504717535,"I1, I1, I2, I1, I5, I3, I4, I4, I4, I3, I5, I5, I3"
blk_-6350629367728666333,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I4, I3, I5"
blk_4317313297088432932,"I1, I1, I2, I1, I4, I5, I3, I5, I5, I3, I4, I4, I3, I30, I30, I30, I17, I17, I17"
blk_2847630727468486898,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I3, I4, I5, I30, I17, I30, I30, I17, I17"
blk_-4782448694867202093,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I4, I3, I4, I3"
blk_-2864490685186073084,"I2, I1, I1, I1, I4, I3, I5, I3, I4, I5, I4, I3, I5"
blk_3418968371390547094,"I1, I2, I1, I1, I5, I3, I4, I4, I3, I3, I4, I5, I5"
blk_3647978668272119499,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I3, I4"
blk_7659557798305205123,"I1, I2, I1, I1, I3, I4, I5, I3, I3, I4, I4, I5, I5"
blk_301452318190078413,"I1, I2, I1, I1, I5, I4, I3, I4, I3, I5, I5, I3, I4"
blk_6182439175029755030,"I1, I2"
blk_-7542263940609149463,"I1, I2, I1, I1, I5, I5, I4, I3, I3, I4, I5, I4, I3"
blk_4819183421837473728,"I1, I1, I2, I1, I4, I3, I4, I3, I3, I4, I5, I5, I5, I30, I30, I30, I17, I17, I17"
blk_-561585069473367034,"I1, I2, I1, I1, I5, I5, I5, I3, I4, I4, I3, I3, I4"
blk_-1570919839073175638,"I2, I1, I1, I1, I5, I5, I5, I4, I4, I3, I3, I4, I3"
blk_1990345726391460392,"I2, I1, I1, I1, I4, I3, I5, I5, I5, I4, I3, I3, I4"
blk_6819258418779559421,"I1, I1, I2, I1, I5, I5, I5, I3, I3, I4, I4, I3, I4"
blk_-2825319305632175353,"I1, I1, I2, I1, I3, I4, I5, I5, I5, I4, I3, I3, I4"
blk_-9155783763962807984,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I4, I3, I4, I3"
blk_7754477838724397551,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_4182052205719200923,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I3, I4, I3, I4"
blk_-430647780570062521,"I1, I1, I1, I2, I3, I4, I3, I4, I5, I4, I3, I5, I5"
blk_-1216367474315793215,"I1, I1, I2, I1, I3, I4, I5, I5, I5, I3, I3, I4, I4"
blk_3706018425904636277,"I2, I1, I1, I1, I5, I4, I3, I5, I3, I4, I3, I4, I5, I30, I30, I30, I17, I17, I17"
blk_-4337932478693315474,"I2, I1, I1, I1, I3, I4, I5, I5, I3, I4, I3, I4, I5, W4, I10"
blk_5399394602169825563,"I1, I2, I1, I1, I5, I5, I3, I4, I3, I4, I4, I3, I5"
blk_-3378686088508357127,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I5, I4, I3, W4, I10"
blk_2711909927010971822,"I2, I1, I1, I1, I5, I5, I4, I4, I3, I3, I5, I3, I4"
blk_-2128598262753086849,"I1, I2, I1, I1, I5, I5, I4, I3, I4, I3, I4, I3, I5"
blk_-5232345234280690858,"I1, I1, I2, I1, I4, I4, I5, I3, I5, I5, I3, I4, I3"
blk_5953758589154277876,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I4, I3, I3, I4"
blk_1030107227211484996,"I1, I2, I1, I1, I5, I5, I3, I4, I5, I3, I4, I3, I4, W4, I10"
blk_5941702508179359351,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I4, I3, I3, I4"
blk_4084971494563481433,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I4, I3, I3, I4"
blk_-4824624663571849795,"I2, I1, I1, I1, I4, I3, I5, I5, I4, I3, I4, I3, I5, W4, I10"
blk_-8456781967099065067,"I1, I2, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4, I30, I30, I30, I17, I17, I17"
blk_-576984201650447173,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I4, I3, I5, I30, I30, I30, I17, I17, I17"
blk_-3469455672419304797,"I2, I1, I1, I1, I5, I5, I3, I3, I4, I4, I5, I4, I3"
blk_-3006860035680465072,"I2, I1, I1, I1, I4, I3, I5, I5, I5, I3, I4, I3, I4"
blk_-6746287716816805281,"I2, I1, I1, I1, I5, I5, I5, I3, I3, I4, I4, I3, I4, W4, I10"
blk_5546057590744533891,"I1, I1, I1, I2, I5, I4, I3, I4, I3, I5, I5, I3, I4"
blk_2292022332915325750,"I1, I1, I1, I2, I5, I5, I4, I3, I3, I4, I3, I4, I5, I17, I30, I30, I30, I17, I17"
blk_-6586667450061963327,"I2, I1, I1, I1, I5, I4, I4, I3, I3, I5, I5, I4, I3"
blk_5666441685132842302,"I2, I1, I1, I1, I4, I3, I5, I5, I4, I3, I4, I3, I5"
blk_9208577355604887079,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I3, I4, I5"
blk_8453210061546816295,"I2, I1, I1, I1, I3, I4, I5, I5, I5, I3, I4, I3, I4"
blk_1174696406240173273,"I1, I1, I2, I1, I5, I4, I5, I5, I3, I3, I4, I3, I4"
blk_6045297981345962306,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_3022819720434712680,"I1, I1, I1, I2, I4, I3, I3, I4, I5, I5, I5, I4, I3, I30, I30, I30, I17, I17, I17"
blk_-186449692016201490,"I1, I2, I1, I1, I3, I4, I5, I5, I3, I4, I3, I4, I11, I5, I12, I1, I5, I7, I6, I17, W4, I10"
blk_-8314176529967868810,"I2, I1, I1, I1, I5, I5, I4, I3, I4, I3, I3, I4, I5, W4, I10"
blk_-9175185345598026671,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I3, I4, I4, I3, I10"
blk_-4400288451633346017,"I2, I1, I1, I1, I5, I3, I5, I4, I5, I4, I3, I4, I3, I10"
blk_8797313073258269136,"I1, I2, I1, I1, I3, I4, I5, I5, I5, I3, I4, I3, I4"
blk_-8886130031472936916,"I2, I1, I1, I1, I4, I3, I5, I5, I5, I4, I3, I3, I4"
blk_3099550288072539234,"I1, I1, I2, I1, I4, I3, I4, I5, I5, I5, I3, I3, I4"
blk_-234399824217110981,"I2, I1, I1, I1, I3, I4, I3, I4, I5, I5, I5, I4, I3"
blk_1117528169624680467,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I3, I4, I4, I3"
blk_5908370738313451714,"I2, I1, I1, I1, I5, I5, I4, I3, I3, I4, I3, I4, I5, I30, I30, I30, I17, I17, I17"
blk_7793393242418115195,"I2, I1, I1, I1, I4, I3, I4, I3, I3, I4, I5, I5, I5"
blk_-255118198753209870,"I1, I1, I2, I1, I4, I3, I5, I5, I4, I3, I3, I4, I5"
blk_-6844576641803297962,"I1, I1, I1, I2, I4, I5, I5, I5, I3, I4, I3, I4, I3, I30, I30, I30, I17, I17, I17"
blk_884795992092976926,"I1, I2, I1, I1, I5, I3, I4, I3, I4, I4, I3, I5, I5"
blk_1109823035877699040,"I1, I1, I2, I1, I3, I4, I4, I3, I5, I4, I3, I5, I5, W4, I10"
blk_7248676827289854324,"I2, I1, I1, I1, I3, I4, I5, I5, I3, I4, I5, I3, I4, I30, I30, I30, I17, I17, I17"
blk_8940280214036273091,"I2, I1, I1, I1, I5, I5, I5, I4, I4, I3, I3, I4, I3"
blk_5990302730885978360,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_-6488985089210682862,"I1, I2, I1, I1, I5, I5, I5, I3, I3, I4, I4, I4, I3, I30, I30, I30, I17, I17, I17"
blk_6760788712019474225,"I1, I2, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_9102003366268980676,"I1, I1, I2, I1, I4, I3, I4, I5, I3, I5, I4, I3, I5"
blk_-395179328637467262,"I1, I1, I2, I1, I4, I3, I5, I5, I5, I4, I3, I3, I4"
blk_4972052804826100165,"I2, I1, I1, I1, I3, I4, I5, I5, I5, I3, I4, I3, I4"
blk_6888254649083111611,"I1, I2, I1, I1, I5, I4, I3, I3, I4, I5, I3, I4, I5"
blk_-4940848245283412654,"I2, I1, I1, I1, I5, I5, I3, I4, I3, I4, I3, I4, I5"
blk_-2211713572834398031,"I2, I1, I1, I1, I5, I3, I4, I4, I3, I5, I5, I4, I3, I30, I30, I30, I17, I17, I17"
blk_-8958081119760046252,"I1, I2, I1, I1, I3, I4, I5, I5, I5, I4, I3, I3, I4"
blk_3351601387045957401,"I2, I1, I1, I1, I5, I5, I3, I4, I4, I3, I4, I3, I5"
blk_-3489592338072909667,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I3, I4, I4, I3"
blk_7817977498731001843,"I2, I1, I1, I1, I5, I5, I5, I3, I3, I4, I4, I3, I4"
blk_6937735470081239716,"I2, I1, I1, I1, I5, I5, I4, I3, I3, I4, I4, I3, I5"
blk_-7320589169894277947,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I3, I4, I3, I4"
blk_2504735936125738037,"I1, I2, I1, I1, I5, I3, I4, I5, I5, I4, I3, I3, I4"
blk_-375794818518629836,"I1, I2, I1, I1, I5, I5, I5, I3, I4, I3, I4, I4, I3"
blk_584489806449007826,"I1, I1, I1, I2, I4, I4, I3, I5, I4, I3, I3, I5, I5, I30, I30, I30, I17, I17, I17"
blk_-5004593989604774596,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I4, I3, I4, I3"
blk_-8299988148716357848,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I4, I3, I3, I4"
blk_6751165821634882472,"I1, I2, I1, I1, I5, I5, I5, I3, I3, I4, I4, I3, I4"
blk_-7614425741693299816,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I4, I3"
blk_2573121282867290073,"I1, I1, I2, I1, I5, I5, I5, I3, I3, I4, I4, I3, I4, W4, I10"
blk_-8419546047838232712,"I1, I1, I1, I2, I4, I3, I3, I4, I5, I5, I4, I3, I5"
blk_6512860605770976085,"I1, I1, I2, I1, I5, I5, I5, I4, I3, I4, I4, I3, I3"
blk_-4822800290317424537,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I4, I3, I4, I3"
blk_-4192854136075221793,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4"
blk_3846891908649414216,"I1, I2, I1, I1, I3, I4, I5, I5, I5, I3, I4, I4, I3, I10"
blk_-7571295146797058908,"I2, I1, I1, I1, I5, I5, I5, I3, I4, I4, I4, I3, I3"
blk_-6570734770103882802,"I1, I1, I2, I1, I5, I5, I3, I4, I4, I3, I3, I4, I5, I30, I30, I30, I17, I17, I17, W3"
blk_-76704302008728137,"I2, I1, I1, I1, I5, I5, I4, I3, I4, I3, I5, I4, I3"
blk_2974969820139518313,"I1, I2, I1, I1, I3, I4, I5, I5, I5, I3, I4, I3, I4, I30, I30, I30, I17, I17, I17"
blk_-8174899640122668015,"I1, I2, I1, I1, I3, I4, I5, I5, I5, I3, I4, I4, I3"
blk_1632084191632757146,"I1, I1, I2, I1, I5, I5, I4, I3, I3, I4, I3, I4, I5, I30, I30, I30, I17, I17, I17"
blk_2412015062275928261,"I1, I2, I1, I1, I5, I5, I4, I3, I4, I3, I3, I4, I5"
blk_-685170579908856558,"I1, I1, I2, I1, I4, I3, I5, I5, I5, I3, I4, I3, I4"
blk_-2016602059576601628,"I1, I2, I1, I1, I5, I3, I4, I3, I4, I5, I5, I3, I4"
blk_-5796463860686377084,"I1, I1, I2, I1, I5, I4, I3, I3, I4, I5, I5, I4, I3"
blk_8495121979018921273,"I2, I1, I1, I1, I3, I4, I5, I5, I5, I3, I4, I3, I4"
blk_-9128475694487797634,"I1, I2, I1, I1, I5, I5, I3, I4, I4, I3, I3, I4, I5"
blk_3263993516219577684,"I1, I2, I1, I1, I5, I4, I5, I5, I4, I3, I4, I3, I3"
blk_-8041989049568422489,"I2, I1, I1, I1, I5, I3, I4, I5, I3, I4, I3, I4, I5"
blk_6925892653512519292,"I2, I1, I1, I1, I5, I3, I4, I3, I4, I3, I4, I5, I5"
blk_-8095511103560328398,"I1, I1, I2, I1, I5, I5, I5, I3, I4, I3, I4, I3, I4, I30, I30, I30, I17, I17, I17"
blk_1426633228927674630,"I2, I1, I1, I1, I5, I5, I5, I4, I3, I4, I3, I3, I4"
blk_-5679405126602834227,"I1, I1, I2, I1, I5, I5, I4, I3, I4, I3, I3, I4, I5, I30, I30, I30, I17, I17, I17"
blk_7253390425342743336,"I1, I2, I1, I1, I4, I3, I5, I5, I5, I3, I4, I3, I4"
blk_-7075505327225596137,"I1, I2, I1, I1, I5, I5, I5, I4, I3, I4, I3, I3, I4"
blk_-3582070652284403613,"I1, I2, I1, I1, I5, I5, I5, I3, I4, I3, I4, I4, I3"
